age,education,years_experience,skills_count,communication,leadership,technical,certifications,willing_to_travel,preferred_domain,role
31,High School,6,2,7,7,4,1,0,IT,MANAGER
28,PhD,6,5,8,1,3,0,1,Marketing,HR
57,Bachelors,32,4,8,5,7,1,0,HR,HR
28,Bachelors,4,4,7,6,3,0,1,Manufacturing,PROJECT MANAGER
37,Masters,18,2,5,7,1,4,1,IT,BUSINESS ANALYST
60,Masters,36,2,4,2,6,2,1,HR,PROJECT MANAGER
60,Bachelors,34,1,3,5,6,4,1,Finance,PROJECT MANAGER
45,Bachelors,20,3,5,6,9,0,0,Marketing,DATA ANALYST
18,Bachelors,0,1,8,7,7,5,0,Finance,PROJECT MANAGER
45,High School,28,5,4,3,0,3,0,Manufacturing,DATA ANALYST
27,Diploma,6,5,4,7,3,0,0,Marketing,PROJECT MANAGER
38,Diploma,19,1,9,4,6,0,0,Manufacturing,HR
26,Bachelors,1,2,4,3,1,0,0,Manufacturing,DATA ANALYST
45,Bachelors,23,4,7,7,0,4,0,Operations,MANAGER
28,High School,7,3,4,3,5,0,0,Marketing,PROJECT MANAGER
23,Bachelors,0,1,8,1,7,1,0,HR,HR
26,High School,4,3,5,5,5,4,0,IT,DATA ANALYST
23,Masters,2,2,7,5,1,5,0,IT,MANAGER
18,Bachelors,0,2,7,2,5,2,0,Marketing,HR
31,Bachelors,11,2,6,3,4,4,1,Operations,HR
32,Diploma,7,3,2,3,0,1,0,HR,HR
37,Bachelors,15,3,4,3,0,0,0,IT,BUSINESS ANALYST
51,Masters,27,6,6,8,0,2,0,Finance,PROJECT MANAGER
51,Masters,27,4,5,6,5,2,1,Marketing,PROJECT MANAGER
59,Bachelors,33,1,9,2,7,0,0,Finance,HR
35,Masters,18,2,5,8,10,2,0,HR,MANAGER
38,Masters,18,4,6,7,2,4,0,Marketing,HR
34,High School,13,2,2,6,2,2,0,Finance,HR
24,Diploma,2,3,8,7,2,3,0,Operations,HR
53,Bachelors,34,1,6,5,6,5,0,Manufacturing,MANAGER
54,Bachelors,25,2,10,5,6,1,0,IT,HR
34,High School,12,4,7,3,3,3,0,Finance,HR
46,Bachelors,22,2,5,4,0,1,1,Marketing,HR
23,High School,0,5,5,3,5,1,0,IT,HR
53,Bachelors,29,3,7,3,1,3,0,HR,DATA ANALYST
32,Bachelors,14,5,3,6,0,4,0,Manufacturing,HR
24,PhD,3,3,8,8,8,2,0,Operations,DATA ANALYST
21,Masters,0,2,1,1,5,2,0,Marketing,DATA ANALYST
41,Bachelors,17,6,7,6,7,0,0,Finance,DATA ANALYST
43,High School,25,0,5,8,5,3,0,HR,DATA ANALYST
20,Diploma,3,4,4,2,9,5,0,Operations,PROJECT MANAGER
40,Bachelors,20,2,10,10,9,0,0,HR,CLERK
55,Diploma,32,2,1,8,2,5,0,Operations,MANAGER
57,Bachelors,37,2,7,2,7,5,0,Marketing,PROJECT MANAGER
37,Bachelors,14,0,3,9,5,4,1,Finance,PROJECT MANAGER
24,Masters,0,0,7,6,5,4,0,Marketing,HR
28,Diploma,6,1,4,3,2,2,0,Operations,HR
23,Bachelors,0,1,5,5,4,1,0,Operations,BUSINESS ANALYST
34,Masters,9,4,10,5,0,1,0,HR,HR
20,High School,3,1,8,9,8,3,0,IT,HR
20,High School,0,3,8,0,2,0,1,Marketing,MANAGER
35,Masters,8,1,5,0,4,5,0,Operations,DATA ANALYST
35,Bachelors,15,2,6,7,7,0,1,Operations,DATA ANALYST
28,Bachelors,4,5,5,4,0,4,0,HR,HR
18,Bachelors,0,1,3,2,0,5,0,Finance,BUSINESS ANALYST
51,Bachelors,25,5,6,3,2,3,0,HR,HR
33,Bachelors,12,2,7,3,3,5,1,Marketing,MANAGER
30,High School,10,3,6,8,2,1,0,IT,HR
44,Masters,22,2,6,3,9,0,1,HR,DATA ANALYST
21,Masters,3,1,5,1,7,2,1,HR,BUSINESS ANALYST
34,Diploma,12,7,3,3,7,0,0,Operations,PROJECT MANAGER
50,Bachelors,24,2,0,3,6,0,0,IT,PROJECT MANAGER
20,Bachelors,0,3,9,2,4,1,0,Manufacturing,PROJECT MANAGER
52,Bachelors,28,4,10,3,4,3,0,HR,DATA ANALYST
48,Masters,31,2,5,5,2,5,1,Manufacturing,MANAGER
43,Bachelors,24,4,6,7,10,0,1,Operations,PROJECT MANAGER
59,Diploma,34,3,8,5,5,4,1,Marketing,MANAGER
47,High School,25,1,8,8,0,4,0,Marketing,MANAGER
40,Bachelors,20,4,5,5,0,0,0,Operations,MANAGER
58,PhD,35,2,6,6,3,0,1,IT,MANAGER
48,Bachelors,24,4,8,5,4,2,0,Finance,HR
59,Bachelors,33,4,8,5,3,1,0,Marketing,HR
49,Bachelors,27,4,6,5,6,2,1,Finance,BUSINESS ANALYST
27,Bachelors,8,5,5,1,8,3,0,Marketing,PROJECT MANAGER
34,Bachelors,11,4,4,0,7,4,1,Manufacturing,MANAGER
31,Masters,11,1,5,6,3,4,1,Finance,MANAGER
31,Bachelors,7,4,6,7,8,1,1,Manufacturing,DATA ANALYST
30,Masters,5,3,5,3,5,2,0,Manufacturing,BUSINESS ANALYST
46,Bachelors,27,3,4,4,4,5,0,Operations,HR
30,Bachelors,10,1,5,4,1,0,0,Marketing,HR
22,Bachelors,4,3,2,4,7,2,0,IT,DATA ANALYST
47,Masters,23,2,4,6,0,5,0,Marketing,HR
34,Masters,13,1,7,3,5,3,0,HR,HR
42,Masters,23,1,4,3,6,4,0,IT,HR
40,High School,18,1,7,7,6,3,0,Finance,HR
54,Bachelors,32,6,6,0,7,5,1,IT,DATA ANALYST
41,Bachelors,15,3,6,2,6,4,1,HR,DATA ANALYST
39,Masters,17,6,6,3,2,3,0,Operations,PROJECT MANAGER
30,High School,3,4,8,7,6,2,1,Manufacturing,HR
32,High School,6,3,10,5,5,0,0,Manufacturing,MANAGER
54,Masters,32,2,5,10,0,0,0,HR,PROJECT MANAGER
39,Masters,13,4,5,3,5,4,1,Finance,HR
24,High School,1,3,3,8,8,4,1,Operations,DATA ANALYST
44,Bachelors,21,2,7,7,2,4,0,IT,HR
39,Bachelors,19,0,8,0,5,5,1,IT,DATA ANALYST
56,Bachelors,30,4,8,3,1,5,0,Manufacturing,HR
19,Bachelors,0,4,4,7,3,1,0,Operations,HR
47,Masters,28,1,6,6,10,0,1,HR,PROJECT MANAGER
50,Masters,29,4,2,4,6,4,0,IT,MANAGER
48,Masters,23,0,7,0,10,4,1,HR,DATA ANALYST
18,Masters,0,4,7,8,0,3,0,HR,CLERK
60,Masters,40,1,3,5,5,5,0,HR,DATA ANALYST
48,Bachelors,24,2,5,6,8,0,1,HR,MANAGER
31,Masters,9,6,3,5,7,4,0,Operations,HR
32,Diploma,9,2,3,5,9,3,1,IT,DATA ANALYST
45,Masters,24,3,7,7,5,1,0,Operations,PROJECT MANAGER
32,PhD,11,5,6,4,0,3,0,HR,PROJECT MANAGER
45,High School,27,2,3,3,9,4,1,Manufacturing,MANAGER
29,Bachelors,5,7,6,7,8,2,0,Marketing,MANAGER
57,Masters,33,2,8,7,4,3,0,Marketing,HR
20,Masters,0,2,7,8,6,0,1,Finance,HR
60,Diploma,36,2,6,5,0,2,1,Marketing,PROJECT MANAGER
18,Bachelors,0,1,5,1,0,1,1,HR,BUSINESS ANALYST
47,Bachelors,26,8,7,6,4,3,1,Operations,BUSINESS ANALYST
58,Diploma,34,2,9,0,3,0,1,IT,HR
53,Bachelors,21,2,5,7,5,4,0,Operations,HR
39,Bachelors,19,6,7,7,4,1,1,Finance,BUSINESS ANALYST
47,High School,29,5,6,3,6,1,0,Manufacturing,MANAGER
52,High School,29,4,4,4,3,4,0,Finance,PROJECT MANAGER
34,Bachelors,14,2,2,4,2,1,1,IT,DATA ANALYST
22,Diploma,3,3,3,6,2,3,0,HR,HR
57,Bachelors,35,3,5,4,2,2,0,Marketing,HR
41,Bachelors,22,3,5,0,6,3,1,IT,PROJECT MANAGER
55,Bachelors,35,3,6,3,1,5,0,Finance,BUSINESS ANALYST
52,Diploma,24,1,7,3,3,5,0,HR,PROJECT MANAGER
32,Diploma,3,2,8,6,0,5,1,Manufacturing,HR
51,Bachelors,26,3,9,5,10,0,0,Operations,HR
45,Bachelors,25,4,4,2,9,0,0,Manufacturing,DATA ANALYST
42,Masters,21,3,6,0,4,1,0,Marketing,PROJECT MANAGER
18,Diploma,0,3,9,4,3,5,0,Finance,MANAGER
50,Masters,24,7,1,2,9,0,0,Marketing,DATA ANALYST
52,Bachelors,29,2,3,4,1,3,1,IT,MANAGER
56,PhD,39,1,7,4,1,4,0,Operations,DATA ANALYST
20,Bachelors,1,2,5,5,5,4,0,HR,DATA ANALYST
39,Bachelors,15,3,7,9,10,4,0,Marketing,MANAGER
41,Masters,14,5,5,5,5,5,0,Manufacturing,HR
33,PhD,10,4,6,7,0,1,0,Operations,PROJECT MANAGER
59,Bachelors,37,7,6,6,0,5,0,Marketing,MANAGER
20,Masters,0,2,4,5,5,0,0,Marketing,HR
50,Masters,24,7,7,2,2,5,1,HR,HR
49,Bachelors,27,4,3,6,6,5,1,Manufacturing,DATA ANALYST
46,Bachelors,25,4,6,2,3,2,0,Marketing,HR
38,Bachelors,17,2,7,6,6,2,0,HR,PROJECT MANAGER
36,Bachelors,15,5,7,5,4,3,0,Operations,HR
50,High School,36,2,5,5,5,3,0,Operations,DATA ANALYST
39,High School,16,4,6,10,10,3,0,Manufacturing,PROJECT MANAGER
30,Bachelors,7,3,6,7,10,4,1,Manufacturing,DATA ANALYST
32,Bachelors,10,1,6,5,10,4,0,Operations,PROJECT MANAGER
22,High School,0,2,4,3,1,3,1,IT,PROJECT MANAGER
25,High School,7,4,5,3,4,0,0,IT,HR
59,High School,37,2,7,3,10,1,0,Manufacturing,DATA ANALYST
47,Diploma,22,3,3,6,6,4,0,Operations,MANAGER
41,Bachelors,12,4,0,1,2,2,0,Operations,DATA ANALYST
56,Masters,31,3,8,5,7,1,1,Manufacturing,BUSINESS ANALYST
49,Bachelors,25,3,1,5,5,5,0,Marketing,BUSINESS ANALYST
53,Bachelors,28,3,4,6,9,5,0,IT,HR
31,PhD,15,0,8,3,4,5,0,Operations,MANAGER
53,Diploma,32,3,0,1,3,4,0,Manufacturing,PROJECT MANAGER
32,Bachelors,13,6,5,2,3,0,1,Manufacturing,BUSINESS ANALYST
35,High School,11,4,7,0,9,1,0,Manufacturing,DATA ANALYST
38,Diploma,15,4,7,7,0,5,0,IT,BUSINESS ANALYST
42,Diploma,20,7,9,6,0,5,0,Finance,HR
37,High School,18,5,9,2,9,5,1,Finance,DATA ANALYST
20,Bachelors,0,2,3,5,9,1,1,Marketing,DATA ANALYST
47,Bachelors,22,2,6,3,10,3,1,IT,DATA ANALYST
52,Bachelors,29,3,3,6,6,4,1,Operations,MANAGER
18,Bachelors,0,2,2,5,2,3,0,Finance,HR
29,Bachelors,4,5,4,7,5,5,1,Finance,BUSINESS ANALYST
32,High School,9,4,4,1,4,4,0,Manufacturing,DATA ANALYST
47,Masters,22,2,3,5,0,0,1,Manufacturing,HR
53,Bachelors,36,6,8,5,0,2,1,Operations,HR
44,Bachelors,22,1,5,3,8,5,0,Operations,DATA ANALYST
25,Bachelors,8,4,7,7,4,1,1,IT,PROJECT MANAGER
30,High School,8,1,6,6,1,1,0,Finance,HR
36,Bachelors,13,5,6,10,2,0,0,Finance,HR
60,Masters,41,3,2,6,0,0,0,Manufacturing,PROJECT MANAGER
35,Bachelors,18,4,4,7,9,5,0,HR,DATA ANALYST
46,Bachelors,23,4,3,5,5,5,0,Manufacturing,HR
57,Masters,37,2,4,2,8,2,0,Operations,MANAGER
54,Masters,29,6,3,3,3,5,0,Operations,PROJECT MANAGER
50,Masters,29,3,7,5,0,0,0,IT,MANAGER
43,Bachelors,18,4,8,0,10,2,0,Marketing,DATA ANALYST
47,Masters,24,6,8,5,9,2,0,HR,DATA ANALYST
51,PhD,29,7,4,4,0,1,0,Finance,HR
51,High School,31,6,4,2,4,5,0,Marketing,DATA ANALYST
40,High School,17,6,4,5,4,2,0,Manufacturing,HR
25,PhD,4,3,7,5,5,3,1,Marketing,DATA ANALYST
25,PhD,4,4,6,2,6,1,0,Marketing,MANAGER
30,Masters,8,2,3,2,8,3,1,HR,DATA ANALYST
39,Bachelors,19,5,4,4,8,0,0,Operations,PROJECT MANAGER
23,Masters,0,5,6,8,3,0,1,Finance,HR
31,Bachelors,11,3,4,5,4,0,0,HR,HR
28,Bachelors,5,1,7,9,5,3,0,HR,HR
57,Diploma,36,1,4,5,7,0,0,Marketing,BUSINESS ANALYST
58,Bachelors,35,2,6,6,0,4,0,HR,PROJECT MANAGER
30,Masters,6,5,5,5,4,1,1,IT,DATA ANALYST
40,High School,13,1,6,10,0,1,1,HR,HR
40,Bachelors,16,2,7,5,1,1,0,Finance,HR
27,Bachelors,7,2,5,0,5,4,1,Marketing,BUSINESS ANALYST
50,Bachelors,30,5,3,5,2,1,0,Finance,PROJECT MANAGER
35,Bachelors,15,3,2,5,1,1,1,Operations,HR
49,Masters,26,1,6,0,5,2,0,IT,MANAGER
37,High School,14,2,5,9,3,1,0,Manufacturing,BUSINESS ANALYST
58,Bachelors,39,3,0,6,5,5,1,Finance,PROJECT MANAGER
56,Bachelors,35,1,3,6,8,4,1,HR,DATA ANALYST
23,Bachelors,0,2,5,2,3,0,1,Finance,HR
26,Diploma,7,2,3,9,1,3,0,Operations,MANAGER
42,Diploma,23,2,4,4,4,2,0,IT,PROJECT MANAGER
59,Masters,35,1,6,3,1,1,0,Finance,HR
49,Bachelors,24,1,3,5,1,5,0,Manufacturing,MANAGER
38,PhD,16,4,7,6,7,1,0,Manufacturing,MANAGER
28,Bachelors,4,2,8,8,6,5,0,Marketing,MANAGER
27,Bachelors,6,1,4,10,8,2,0,Manufacturing,DATA ANALYST
48,Diploma,21,1,1,1,10,5,0,Manufacturing,DATA ANALYST
43,Bachelors,23,3,7,6,8,3,1,Finance,BUSINESS ANALYST
56,High School,31,2,5,5,3,1,0,HR,HR
21,Bachelors,0,4,8,4,5,5,1,HR,HR
41,Bachelors,21,2,6,2,5,3,0,Manufacturing,MANAGER
45,Bachelors,24,4,6,6,3,3,1,IT,HR
43,Bachelors,15,5,4,8,0,5,0,HR,HR
48,Diploma,30,1,9,4,5,0,0,Manufacturing,HR
50,PhD,24,2,5,4,6,4,0,Finance,PROJECT MANAGER
37,High School,16,7,6,3,2,3,1,Marketing,HR
29,Bachelors,5,2,4,5,7,2,0,Marketing,MANAGER
30,Masters,5,4,3,2,2,0,0,IT,HR
20,Diploma,0,6,6,7,4,2,1,HR,HR
28,Masters,9,4,7,6,6,4,0,Operations,BUSINESS ANALYST
18,Diploma,0,3,4,7,1,2,1,Finance,MANAGER
58,High School,43,4,4,7,7,1,0,Manufacturing,DATA ANALYST
42,Masters,18,6,9,7,3,4,1,Operations,HR
46,PhD,19,3,3,4,9,3,1,Operations,PROJECT MANAGER
26,Bachelors,0,4,4,4,6,0,0,Marketing,BUSINESS ANALYST
18,Diploma,0,2,2,4,3,3,1,Operations,DATA ANALYST
44,High School,26,5,5,5,7,4,1,IT,DATA ANALYST
52,High School,28,1,7,5,4,0,0,Marketing,HR
49,Masters,22,2,4,4,6,5,0,HR,DATA ANALYST
34,Bachelors,15,2,6,7,5,5,0,Marketing,BUSINESS ANALYST
26,Masters,0,4,5,4,4,3,1,Finance,MANAGER
31,Bachelors,11,3,7,5,3,1,1,Finance,MANAGER
43,Bachelors,23,2,7,5,7,4,0,Manufacturing,PROJECT MANAGER
60,Masters,34,4,8,6,10,3,0,Finance,DATA ANALYST
31,High School,6,4,5,4,8,5,0,Operations,DATA ANALYST
47,High School,27,3,7,0,3,2,1,Manufacturing,HR
34,Diploma,13,5,6,6,8,3,0,Marketing,PROJECT MANAGER
50,High School,31,2,7,2,5,3,1,Operations,MANAGER
37,PhD,11,5,3,0,7,5,1,Manufacturing,DATA ANALYST
48,Bachelors,25,2,6,3,2,5,1,Finance,PROJECT MANAGER
55,Masters,31,4,9,3,6,1,1,IT,MANAGER
52,PhD,30,2,9,3,2,0,0,Manufacturing,MANAGER
21,High School,4,2,5,4,3,0,1,IT,MANAGER
30,Bachelors,10,4,10,4,10,1,1,HR,MANAGER
22,Diploma,0,3,7,8,5,3,0,Marketing,PROJECT MANAGER
38,PhD,13,4,8,5,2,3,0,Operations,MANAGER
49,Masters,28,1,3,2,9,4,1,Manufacturing,DATA ANALYST
52,Bachelors,27,4,6,8,0,0,0,IT,DATA ANALYST
33,Masters,12,4,6,6,4,2,0,Marketing,PROJECT MANAGER
27,High School,0,1,5,3,3,4,0,Marketing,BUSINESS ANALYST
30,High School,7,1,6,2,2,2,0,HR,HR
29,Bachelors,4,6,6,2,3,1,1,HR,HR
19,Diploma,1,1,10,1,0,2,1,Operations,HR
59,Diploma,33,3,4,5,5,1,0,Manufacturing,DATA ANALYST
26,Bachelors,2,2,4,7,3,5,0,Marketing,HR
24,Bachelors,4,7,5,7,1,5,0,IT,BUSINESS ANALYST
41,Bachelors,14,1,6,6,4,3,0,Finance,HR
43,Bachelors,25,1,6,5,7,3,0,Operations,MANAGER
44,High School,14,2,6,5,3,3,0,Marketing,DATA ANALYST
18,PhD,6,4,2,4,0,3,0,Finance,BUSINESS ANALYST
27,High School,1,3,8,0,0,3,0,Finance,HR
31,Diploma,12,5,5,4,0,5,1,Operations,DATA ANALYST
31,Masters,12,6,7,9,5,5,1,HR,HR
29,Bachelors,10,1,7,10,2,5,1,Finance,HR
25,Masters,4,3,6,10,2,4,0,HR,HR
56,Bachelors,29,0,5,3,1,2,0,IT,PROJECT MANAGER
59,Masters,39,4,5,1,5,1,0,Manufacturing,PROJECT MANAGER
26,Bachelors,0,4,6,4,6,5,0,Marketing,BUSINESS ANALYST
50,Bachelors,24,8,5,0,6,3,0,IT,DATA ANALYST
46,Bachelors,20,3,5,3,2,2,0,Manufacturing,BUSINESS ANALYST
22,Masters,0,6,4,3,5,3,0,Marketing,PROJECT MANAGER
37,High School,18,0,8,0,4,1,1,Operations,HR
48,Masters,25,7,7,4,6,5,0,Manufacturing,HR
26,PhD,4,2,6,6,6,0,1,Manufacturing,MANAGER
33,Masters,10,1,3,6,3,1,0,HR,HR
33,Masters,10,3,7,7,7,4,1,Finance,BUSINESS ANALYST
50,Bachelors,25,4,8,1,2,2,0,HR,MANAGER
30,Bachelors,10,3,2,8,1,5,0,HR,HR
46,Bachelors,21,3,6,4,3,4,0,Marketing,DATA ANALYST
42,Bachelors,17,4,5,4,5,1,0,Marketing,HR
45,Bachelors,23,4,3,2,4,3,0,Manufacturing,DATA ANALYST
37,Bachelors,16,4,1,5,5,5,0,Operations,MANAGER
44,Bachelors,22,2,5,3,5,2,0,Marketing,MANAGER
19,Diploma,1,0,6,6,7,1,1,Manufacturing,MANAGER
57,Bachelors,28,4,3,7,4,3,0,Operations,MANAGER
49,Bachelors,31,4,6,6,3,1,0,Finance,MANAGER
31,High School,8,2,4,6,1,1,1,Manufacturing,PROJECT MANAGER
52,Masters,28,0,5,3,10,3,0,Finance,DATA ANALYST
53,PhD,31,4,3,9,0,4,0,Marketing,MANAGER
28,High School,3,3,6,7,5,2,0,HR,HR
20,Masters,0,2,9,1,5,2,0,Finance,HR
46,Masters,26,2,4,5,6,5,0,IT,BUSINESS ANALYST
59,Diploma,36,2,10,10,5,2,0,Manufacturing,HR
60,Masters,36,3,5,7,4,1,1,Marketing,MANAGER
52,Masters,31,4,4,2,7,2,1,Finance,HR
18,Bachelors,0,3,6,3,5,1,1,Finance,DATA ANALYST
32,High School,6,1,9,4,7,3,0,HR,HR
33,Masters,13,1,8,2,4,4,0,IT,HR
21,Bachelors,0,1,8,7,7,0,0,IT,PROJECT MANAGER
27,Masters,5,3,6,2,3,2,0,Operations,BUSINESS ANALYST
18,High School,1,2,4,6,8,1,0,Marketing,MANAGER
35,Bachelors,12,2,5,4,4,5,0,IT,PROJECT MANAGER
33,Masters,15,5,1,7,2,3,0,IT,HR
32,Bachelors,11,3,7,3,10,4,0,Operations,BUSINESS ANALYST
43,Bachelors,27,5,7,0,8,3,1,Marketing,MANAGER
33,Diploma,10,3,6,1,0,3,0,Marketing,BUSINESS ANALYST
22,High School,0,8,8,7,2,3,0,Operations,HR
31,High School,13,2,4,8,7,5,0,Finance,PROJECT MANAGER
60,PhD,40,0,5,5,10,0,0,IT,BUSINESS ANALYST
46,Bachelors,22,1,7,2,4,0,1,Marketing,HR
22,Masters,3,3,6,8,7,1,0,Marketing,HR
21,Bachelors,0,3,7,8,2,2,0,Marketing,BUSINESS ANALYST
28,Bachelors,7,6,3,4,3,2,0,Finance,HR
50,High School,27,2,2,0,2,3,0,HR,HR
54,Masters,30,4,5,5,1,5,1,Operations,HR
31,PhD,10,5,8,6,8,5,0,Manufacturing,PROJECT MANAGER
33,Diploma,5,2,5,1,6,2,0,IT,DATA ANALYST
59,Bachelors,35,6,7,5,2,0,0,HR,HR
46,Bachelors,25,4,5,5,4,0,0,Finance,PROJECT MANAGER
27,Bachelors,5,1,5,2,4,3,0,HR,HR
50,Masters,28,3,8,3,6,2,1,Marketing,DATA ANALYST
25,Masters,0,7,8,10,6,0,0,HR,PROJECT MANAGER
45,PhD,26,4,4,4,3,3,0,Operations,DATA ANALYST
23,Bachelors,2,3,7,2,4,5,1,HR,BUSINESS ANALYST
44,PhD,20,4,3,0,5,0,0,HR,DATA ANALYST
36,High School,15,2,6,5,3,5,0,Finance,PROJECT MANAGER
58,Masters,37,6,6,1,10,5,0,Finance,DATA ANALYST
40,Bachelors,24,3,3,6,0,2,0,Manufacturing,PROJECT MANAGER
50,Masters,23,1,4,6,10,1,0,Manufacturing,DATA ANALYST
21,Bachelors,0,3,5,0,6,1,1,IT,BUSINESS ANALYST
30,Masters,9,7,5,10,5,0,0,Operations,DATA ANALYST
58,Diploma,34,1,6,5,4,5,0,Finance,MANAGER
25,Bachelors,0,3,4,6,7,4,1,Marketing,BUSINESS ANALYST
50,Diploma,29,4,4,4,6,0,0,Finance,HR
55,Masters,30,4,9,10,4,0,0,Finance,HR
22,High School,0,0,3,6,9,5,1,Operations,PROJECT MANAGER
51,Bachelors,26,1,5,4,6,4,0,IT,MANAGER
22,High School,5,2,4,6,3,3,0,Operations,DATA ANALYST
30,Bachelors,7,3,2,1,2,0,0,Marketing,HR
40,Masters,18,3,5,1,4,3,1,Manufacturing,MANAGER
34,Masters,10,2,2,5,8,1,0,Finance,PROJECT MANAGER
34,Bachelors,13,2,6,6,4,4,0,Finance,PROJECT MANAGER
31,Bachelors,9,0,8,3,3,0,0,HR,HR
20,Diploma,0,4,5,8,3,1,0,Marketing,HR
28,Diploma,5,2,1,2,8,4,1,Manufacturing,DATA ANALYST
40,Masters,17,5,6,0,3,4,0,Manufacturing,BUSINESS ANALYST
48,Diploma,26,2,9,7,4,5,1,Marketing,DATA ANALYST
52,Masters,26,0,5,3,4,3,0,Marketing,MANAGER
51,Masters,33,3,7,4,1,3,0,IT,HR
22,Diploma,5,0,6,4,3,1,0,Finance,HR
45,PhD,20,3,8,2,3,1,0,Manufacturing,BUSINESS ANALYST
45,Bachelors,23,5,6,5,6,4,1,IT,MANAGER
58,Bachelors,32,2,7,6,0,5,0,Manufacturing,MANAGER
51,Bachelors,29,3,6,7,3,1,0,Marketing,HR
45,Bachelors,20,4,8,3,1,4,1,Marketing,HR
52,Masters,30,2,4,6,6,4,0,Finance,MANAGER
26,Masters,6,3,3,7,10,0,0,IT,PROJECT MANAGER
31,Bachelors,7,5,5,9,2,0,0,IT,DATA ANALYST
22,PhD,3,2,4,4,7,4,1,IT,DATA ANALYST
19,High School,2,8,5,4,8,2,0,Marketing,DATA ANALYST
45,High School,20,4,6,7,8,2,0,Finance,MANAGER
36,Bachelors,11,4,6,6,0,5,0,Marketing,HR
37,Bachelors,16,4,8,3,4,5,0,HR,HR
20,Masters,0,4,10,5,7,3,1,Finance,HR
56,Bachelors,32,3,4,0,1,5,1,Operations,BUSINESS ANALYST
48,Bachelors,26,0,6,7,6,2,1,HR,HR
48,Bachelors,24,2,5,7,6,1,0,Manufacturing,HR
56,Masters,31,3,6,6,2,5,0,Operations,MANAGER
47,PhD,26,4,4,6,1,1,1,Manufacturing,MANAGER
44,Bachelors,26,1,5,7,2,4,0,IT,PROJECT MANAGER
49,Bachelors,31,2,7,7,7,4,0,Operations,DATA ANALYST
34,PhD,15,3,5,7,5,2,1,IT,DATA ANALYST
53,High School,33,4,5,6,6,3,0,Operations,DATA ANALYST
40,High School,9,3,6,6,6,5,0,Manufacturing,DATA ANALYST
34,Bachelors,11,8,6,3,5,3,1,Manufacturing,PROJECT MANAGER
53,Diploma,31,2,4,5,7,1,1,HR,PROJECT MANAGER
55,Bachelors,31,6,8,10,0,4,1,Marketing,HR
35,Masters,9,0,4,2,5,3,1,Manufacturing,BUSINESS ANALYST
59,Bachelors,40,3,3,8,0,5,1,IT,HR
53,Diploma,32,3,5,7,2,4,0,IT,DATA ANALYST
53,Bachelors,32,2,8,5,9,4,1,Finance,PROJECT MANAGER
52,Bachelors,32,5,5,4,2,2,1,IT,MANAGER
50,High School,23,3,5,7,0,3,0,Finance,HR
52,Bachelors,30,5,3,8,0,1,0,IT,HR
45,Bachelors,23,1,7,8,2,1,0,IT,HR
32,High School,12,1,9,5,0,4,1,Operations,CLERK
39,Bachelors,12,6,6,8,7,0,1,IT,HR
49,High School,26,3,7,2,7,5,0,Marketing,PROJECT MANAGER
47,PhD,30,1,7,7,1,3,1,Operations,HR
24,High School,1,1,6,2,0,3,0,HR,CLERK
41,Masters,19,2,5,2,1,0,1,Finance,CLERK
24,High School,4,0,2,5,5,5,0,IT,PROJECT MANAGER
47,Masters,28,4,7,4,3,0,0,HR,MANAGER
45,High School,24,3,7,2,7,4,0,Marketing,DATA ANALYST
20,Diploma,1,2,5,6,7,1,0,Finance,HR
58,High School,25,3,7,5,0,4,1,Operations,PROJECT MANAGER
46,PhD,22,2,5,5,4,0,1,Marketing,DATA ANALYST
59,Diploma,36,6,4,8,3,0,0,HR,MANAGER
19,Masters,2,2,6,10,0,2,0,Operations,HR
20,Bachelors,0,2,4,0,4,2,1,IT,DATA ANALYST
23,Diploma,1,4,6,7,4,1,1,IT,HR
18,High School,1,1,8,8,8,0,0,Marketing,CLERK
47,Bachelors,18,4,3,6,2,5,0,IT,DATA ANALYST
57,Masters,34,7,6,3,0,5,1,Marketing,HR
44,Masters,23,0,4,7,5,0,0,Finance,MANAGER
36,Bachelors,12,3,5,4,5,0,0,Manufacturing,MANAGER
55,Masters,30,1,4,3,4,5,1,Finance,MANAGER
40,Bachelors,12,2,8,6,5,2,1,Operations,HR
33,High School,8,0,7,2,1,5,0,Operations,PROJECT MANAGER
58,Masters,33,4,4,4,5,4,1,HR,MANAGER
22,Bachelors,0,6,6,5,4,0,0,Operations,PROJECT MANAGER
34,Bachelors,13,2,3,9,1,1,0,Marketing,HR
48,PhD,31,3,7,8,5,0,0,IT,MANAGER
60,Masters,40,2,5,3,4,1,0,Manufacturing,MANAGER
19,High School,0,4,6,5,5,3,1,Manufacturing,HR
25,High School,1,2,7,4,2,5,0,HR,HR
38,Diploma,15,6,6,6,7,0,0,IT,PROJECT MANAGER
38,High School,15,1,4,5,5,0,1,Operations,MANAGER
34,Masters,13,3,6,6,7,1,1,IT,MANAGER
54,Masters,32,3,2,7,10,1,0,IT,MANAGER
41,Masters,20,1,8,7,2,3,1,Marketing,HR
25,PhD,2,2,10,2,5,3,1,Operations,HR
40,Masters,19,5,8,8,2,4,0,HR,HR
38,Masters,15,2,7,2,6,2,1,Marketing,HR
22,Bachelors,0,1,3,7,4,5,0,IT,DATA ANALYST
58,Bachelors,32,1,6,5,9,5,0,Manufacturing,DATA ANALYST
